test_number,algorithm,map_name,num_dims,time_limit,start,goal,n_generated,n_expanded,heuristic_time,search_time,timeout,num_nondom_labels_max,num_nondom_labels_avg,num_solutions,solutions_labels
36,emoa,simple map 3 dims,3,600,1,169,4067,2756,0.015,0.05,0,-1.0,-1.0,155,"dict_keys([10636, 10630, 10621, 10599, 10582, 10573, 10567, 10561, 10526, 10512, 10506, 10447, 10424, 10418, 10412, 10393, 10362, 10345, 8662, 5060, 5025, 2993, 10473, 707, 4560, 750, 4058, 3677, 4040, 4005, 3696, 10608, 5211, 4583, 3639, 2242, 3428, 3414, 8875, 3360, 10489, 3293, 1642, 6722, 4616, 171, 2199, 675, 8676, 416, 8036, 4747, 3024, 9192, 4334, 10303, 381, 6939, 1104, 10654, 5257, 2430, 4778, 10263, 9749, 353, 1339, 5784, 6419, 7816, 3947, 6916, 2804, 10645, 5762, 10254, 157, 7777, 4542, 9682, 849, 7636, 10206, 1959, 885, 2875, 562, 6473, 7282, 604, 1375, 90, 2856, 6045, 10535, 6680, 6083, 5106, 2793, 6134, 6391, 10546, 6434, 6463, 6695, 9362, 6992, 7177, 9011, 9525, 2586, 7212, 7247, 10041, 9575, 7262, 4311, 7395, 9173, 10322, 9808, 7433, 7467, 7654, 9432, 10371, 10114, 8058, 10217, 8230, 551, 8261, 8468, 8818, 8887, 10030, 8996, 6756, 9069, 10495, 9210, 3066, 9491, 9581, 9664, 3990, 9901, 9907, 6457, 10055, 342, 10108, 5095, 983, 10235])"
27,boa,simple map 3 dims,3,600,1,169,4360,3016,0.016,0.063,0,-1.0,-1.0,193,"dict_keys([11513, 11449, 11418, 11412, 11363, 11280, 11498, 11241, 11124, 11000, 10957, 10903, 10837, 10769, 10649, 10615, 10586, 10533, 10507, 11458, 10430, 10302, 10257, 10251, 10015, 9989, 9829, 9754, 9667, 10395, 9624, 9474, 11157, 9358, 9899, 9128, 3557, 4070, 6229, 10732, 3279, 2773, 10918, 3208, 795, 11356, 2618, 11318, 2580, 2341, 3637, 2103, 11062, 5151, 2081, 8685, 2071, 9966, 8167, 9799, 9028, 1974, 2863, 2181, 1886, 8617, 3071, 1166, 7770, 4620, 621, 10571, 7744, 11130, 9074, 1621, 4542, 8733, 2885, 91, 643, 6612, 2281, 2538, 1268, 6983, 591, 845, 1607, 10751, 10237, 1499, 350, 4414, 1699, 5811, 11299, 505, 8986, 11211, 10440, 2473, 9424, 172, 11520, 9721, 7665, 143, 7971, 1032, 10982, 1216, 126, 9154, 8383, 2215, 7317, 1920, 3532, 6873, 3146, 6321, 11538, 1258, 11183, 903, 8523, 1018, 3349, 753, 1302, 332, 7271, 4653, 1312, 3683, 3753, 1369, 4196, 10142, 4488, 4994, 5338, 5429, 6586, 11464, 5553, 5647, 3567, 483, 7679, 5749, 5873, 6027, 1541, 6424, 8075, 6466, 6564, 10522, 8723, 6658, 3435, 7547, 4247, 6817, 10963, 6851, 11345, 7233, 4333, 7417, 8433, 7459, 7840, 8221, 7517, 7927, 9740, 1773, 7941, 5443, 8013, 10450, 8137, 8395, 182, 4037, 8663, 437, 8918, 11269, 8956])"
14,boa,simple map 3 dims,3,600,1,169,3722,2704,0.0,0.082,0,-1.0,-1.0,160,"dict_keys([10304, 10295, 10278, 10247, 10222, 10204, 10151, 10130, 10089, 10061, 9987, 9960, 10107, 9850, 9827, 9791, 9771, 9662, 9569, 9538, 9503, 4064, 3800, 9261, 4030, 10042, 1304, 3617, 10269, 3844, 6157, 3587, 9680, 2227, 3371, 3256, 208, 8717, 3215, 3081, 1684, 2562, 5356, 3032, 2341, 7802, 10191, 1710, 3826, 6889, 5604, 1997, 907, 2108, 8019, 2375, 782, 8275, 2809, 1031, 2935, 1393, 377, 7489, 446, 827, 1809, 4122, 1113, 1142, 8889, 471, 6059, 237, 3497, 5296, 7095, 9604, 8319, 8446, 1728, 3996, 1426, 5538, 8205, 2126, 10076, 1595, 5786, 972, 1060, 3325, 5124, 9926, 1959, 1659, 8553, 5469, 4192, 4357, 4392, 191, 4560, 2596, 4652, 3774, 4802, 9810, 4927, 5158, 7952, 5508, 757, 5640, 3958, 5757, 7789, 9945, 5833, 5879, 2062, 5917, 6250, 6355, 6420, 9015, 10168, 6827, 668, 6836, 7174, 2524, 9206, 7415, 8685, 7454, 10000, 1005, 9486, 90, 7543, 7565, 7759, 7820, 7898, 8281, 10182, 8126, 8640, 6758, 8814, 1890, 7287, 8829, 8871, 6732, 6475, 9045, 9063, 9307])"
20,emoa,simple map 3 dims,3,600,1,169,2643,1970,0.0,0.04,0,-1.0,-1.0,137,"dict_keys([7633, 7605, 7587, 7534, 7524, 7492, 3308, 3555, 3108, 4251, 2931, 2916, 5329, 2338, 2744, 787, 2429, 4969, 6620, 2690, 7389, 2395, 2299, 4604, 3161, 3418, 1005, 3799, 6466, 3057, 2113, 1605, 6304, 940, 172, 1999, 760, 1572, 2721, 7473, 1305, 416, 3301, 6385, 4743, 7518, 322, 3139, 2191, 2962, 6137, 2667, 5282, 2148, 92, 493, 3148, 2640, 1024, 4834, 1890, 2404, 3239, 2846, 3874, 1439, 5267, 3725, 546, 1490, 1925, 3453, 307, 6989, 1799, 3958, 3345, 3602, 6571, 7085, 3744, 2438, 5522, 6919, 7213, 4129, 6839, 806, 4404, 2212, 5039, 4423, 4478, 4587, 4639, 4678, 4865, 1565, 4906, 5541, 3532, 4560, 5074, 5199, 7104, 7615, 7358, 5212, 5392, 5403, 5558, 1292, 5661, 5699, 5932, 7568, 6026, 385, 6039, 1980, 6606, 6860, 6869, 955, 7123, 6892, 4172, 6999, 6556, 7070, 1283, 7194, 6781, 7295, 990, 7415, 7454])"
48,boa,simple map 3 dims,3,600,1,169,4616,3527,0.0,0.126,0,-1.0,-1.0,225,"dict_keys([13846, 13835, 13824, 13813, 13777, 13744, 13700, 13697, 13694, 13609, 13606, 13548, 13453, 13422, 13377, 13350, 13315, 13268, 13265, 13479, 13222, 13211, 13173, 13143, 13643, 13129, 13079, 13068, 12988, 12840, 13849, 12821, 12772, 12753, 13722, 12694, 12627, 12541, 13494, 12209, 13411, 12126, 12024, 11865, 11754, 13656, 11600, 11559, 11263, 13758, 11188, 12814, 11015, 10849, 10846, 11585, 4646, 11890, 4437, 6228, 11993, 4026, 2756, 11388, 851, 5423, 12977, 12463, 3725, 3359, 3018, 12075, 10276, 12584, 7958, 2324, 8674, 9309, 3386, 4157, 5046, 2783, 2269, 12506, 10964, 2226, 5655, 11306, 5909, 1215, 4390, 13860, 753, 10532, 714, 2059, 1410, 4623, 552, 13799, 11743, 1977, 178, 10458, 1683, 159, 1429, 3987, 7627, 3441, 10253, 1258, 8878, 555, 12867, 3872, 13649, 6710, 13755, 391, 9662, 12392, 313, 3572, 13054, 5858, 858, 9875, 11093, 2098, 13456, 92, 13513, 12999, 2976, 13571, 8945, 1383, 13628, 2834, 13122, 1300, 11574, 780, 1714, 10477, 1942, 1293, 4335, 10760, 1765, 2550, 2036, 4824, 4761, 10158, 5007, 13065, 8182, 2519, 977, 5089, 1196, 5308, 11871, 5960, 5446, 5485, 13788, 9162, 5564, 388, 6042, 12803, 6121, 4488, 6287, 6330, 7981, 3065, 10775, 13802, 6349, 7476, 10303, 6448, 6675, 13188, 10104, 13170, 7002, 6745, 6872, 13404, 12890, 6979, 13683, 7515, 13741, 7573, 9403, 7604, 8112, 8261, 8584, 8631, 11034, 497, 8721, 13646, 13132, 9020, 4196, 9336, 10733, 9837, 13711, 7029, 9856, 9131, 9902, 11868, 10069, 10683, 10714])"
15,emoa,simple map 3 dims,3,600,1,169,1922,1423,0.015,0.016,0,-1.0,-1.0,96,"dict_keys([5534, 5507, 5356, 5329, 5323, 5284, 4991, 4952, 4919, 4841, 4517, 4510, 4451, 4436, 5160, 4398, 4387, 4286, 5261, 3991, 3960, 3853, 3746, 3692, 5174, 3523, 3180, 4546, 1244, 1789, 5449, 1004, 5395, 1077, 4892, 1209, 1844, 5500, 2198, 254, 1274, 868, 741, 151, 3411, 158, 2749, 1987, 541, 645, 2061, 2592, 402, 275, 1588, 2414, 5061, 3537, 1124, 667, 921, 3235, 436, 1058, 1312, 587, 90, 471, 4332, 903, 2300, 3634, 2237, 3126, 3480, 1351, 1859, 2018, 2176, 2353, 167, 2326, 2407, 2879, 5426, 2505, 2918, 1671, 3449, 4925, 99, 2639, 3009, 3258, 3321, 3404])"
46,emoa,simple map 3 dims,3,600,1,169,3231,2327,0.0,0.047,0,-1.0,-1.0,173,"dict_keys([9049, 9029, 8921, 8914, 8863, 8860, 8827, 8824, 8797, 8760, 8741, 8956, 8699, 8566, 8563, 8498, 8415, 8379, 8959, 8188, 8145, 8031, 9036, 8779, 8008, 8224, 7967, 7885, 7743, 7700, 7665, 7592, 7569, 2432, 3607, 3440, 3059, 8722, 2811, 2773, 4805, 2711, 2664, 8406, 6093, 2471, 2417, 3176, 2291, 3522, 709, 1852, 635, 5969, 8552, 2127, 1099, 570, 189, 3098, 4126, 6920, 2792, 196, 3541, 592, 2961, 4993, 7406, 8455, 3829, 488, 1781, 1010, 4566, 7986, 1561, 3297, 1498, 1262, 8428, 3802, 1871, 3413, 6207, 1997, 286, 5426, 91, 8782, 8525, 301, 5508, 3916, 832, 1599, 3157, 2386, 1029, 2351, 1580, 3044, 577, 5203, 1333, 8418, 7904, 1479, 5035, 2080, 6318, 4005, 4091, 4217, 4852, 4236, 4871, 4255, 4890, 4475, 4714, 5103, 5134, 5161, 5325, 8911, 6341, 5367, 7790, 851, 3935, 5477, 5539, 5558, 5577, 2738, 6593, 5667, 5176, 5690, 8118, 5805, 6573, 6059, 5306, 5820, 6455, 5915, 6810, 6296, 2605, 7488, 5946, 6028, 7543, 2146, 6258, 4597, 6396, 6554, 3503, 6587, 2165, 6277, 6791, 7007, 6897, 7154, 7273, 7296, 7327, 6136, 7421])"
5,emoa,simple map 3 dims,3,600,1,169,3246,2124,0.0,0.031,0,-1.0,-1.0,104,"dict_keys([8284, 8265, 8262, 8231, 8212, 8131, 8092, 7964, 7961, 7946, 7916, 7794, 7787, 7624, 7605, 7582, 8314, 7552, 7405, 7363, 8054, 7292, 7117, 7098, 8317, 7555, 7047, 6973, 6934, 6622, 8016, 6619, 3094, 2134, 7517, 2691, 1919, 522, 4475, 213, 1864, 6348, 8303, 3477, 6250, 6486, 1650, 4305, 1243, 7990, 5196, 7451, 3768, 8177, 4240, 6128, 7993, 2405, 7444, 5158, 7893, 146, 4034, 5391, 757, 3666, 6321, 5438, 4803, 418, 412, 6489, 528, 1463, 1082, 8162, 415, 1879, 609, 4243, 879, 4308, 4522, 5584, 7494, 4573, 8057, 5517, 5026, 6560, 889, 5080, 2738, 4262, 5151, 7382, 143, 5858, 3366, 6033, 4889, 6159, 8320, 6415])"
25,boa,simple map 3 dims,3,600,1,169,4163,2967,0.0,0.094,0,-1.0,-1.0,174,"dict_keys([11427, 11201, 11158, 11135, 11093, 11052, 10995, 10910, 10871, 10841, 10803, 10696, 11059, 10545, 10520, 10117, 9982, 9939, 9826, 9807, 9745, 9643, 4666, 4632, 10171, 3489, 4540, 4243, 9069, 4141, 3828, 3402, 7847, 4855, 3262, 7580, 3970, 8596, 11260, 3036, 2822, 9608, 2669, 10473, 5590, 2540, 4709, 8646, 992, 10197, 431, 1672, 1929, 7898, 7398, 4571, 1031, 6619, 1330, 4414, 559, 3219, 1980, 3205, 10607, 2897, 7523, 7777, 9395, 8407, 183, 321, 1367, 7209, 2864, 10986, 1734, 1140, 1911, 4617, 4688, 2375, 10790, 1538, 4586, 10431, 1436, 5500, 6135, 197, 8421, 9589, 2136, 10424, 7597, 1801, 7516, 8913, 3996, 5774, 2462, 2167, 1109, 7332, 2289, 769, 2303, 5097, 4949, 5008, 7675, 5253, 5382, 8811, 5629, 5933, 667, 6321, 6386, 2815, 6413, 9566, 2113, 6482, 10703, 8133, 10531, 5648, 6676, 11074, 10560, 6705, 10669, 8356, 6732, 6364, 6878, 6936, 1389, 7043, 9973, 7146, 9796, 7226, 7988, 6694, 7465, 10638, 10124, 4470, 6012, 7554, 11029, 7945, 10676, 653, 5022, 8106, 8995, 8239, 3384, 6468, 8267, 8902, 9876, 9362, 8334, 8619, 8757, 9220, 11494, 9438, 5360, 9472])"
29,emoa,simple map 3 dims,3,600,1,169,4035,2839,0.0,0.063,0,-1.0,-1.0,215,"dict_keys([11061, 10995, 10879, 10845, 10673, 10642, 10593, 10785, 10528, 10471, 10397, 10376, 10299, 10276, 10186, 10131, 10104, 10046, 10747, 10233, 9976, 9933, 10612, 9841, 9790, 9735, 10732, 9704, 9678, 10834, 9549, 10456, 9428, 9397, 9054, 10570, 9028, 8842, 8783, 8772, 8717, 8565, 8530, 10808, 8495, 10762, 10505, 8449, 9761, 8476, 8219, 10003, 9746, 8204, 8173, 8993, 7965, 3949, 3898, 3867, 3539, 9689, 5063, 6841, 3442, 3293, 2855, 3371, 2958, 2722, 1579, 10984, 3788, 9624, 1143, 2183, 6743, 7771, 2307, 7133, 8950, 2268, 7094, 1014, 2202, 932, 3160, 2667, 1382, 7019, 3658, 5563, 8620, 7849, 10420, 3481, 2832, 9160, 165, 885, 5977, 2757, 10627, 8314, 90, 10559, 279, 975, 10349, 326, 9471, 2532, 1516, 4491, 2076, 4132, 10856, 576, 1057, 1898, 10077, 9306, 5708, 3226, 1170, 9659, 2977, 6575, 1256, 7606, 1933, 5235, 6251, 3081, 4235, 1665, 9910, 1429, 10482, 7398, 4518, 5915, 4290, 1241, 4325, 7942, 4344, 8698, 6899, 5614, 6630, 8058, 4460, 9187, 4561, 8927, 703, 4815, 5958, 10819, 7992, 1824, 4651, 3717, 7572, 4693, 4752, 5641, 3304, 220, 7673, 11010, 4842, 7583, 5013, 1614, 5212, 9486, 5888, 5374, 5497, 5548, 432, 5829, 6032, 389, 6043, 6126, 8019, 1851, 6220, 10326, 1331, 6728, 8876, 6306, 6345, 6408, 6693, 6802, 8663, 6864, 6965, 7160, 5742, 7541, 7203, 7289, 10918, 2437, 7320, 7367, 4616, 7700, 7822])"
40,boa,simple map 3 dims,3,600,1,169,4287,3077,0.0,0.094,0,-1.0,-1.0,151,"dict_keys([11758, 11743, 11725, 11722, 11698, 11683, 11639, 11627, 11621, 11596, 11387, 11237, 11197, 11070, 11014, 4972, 4953, 4524, 1476, 5722, 3958, 3079, 4130, 11810, 2301, 2294, 2100, 6357, 1988, 1981, 7188, 1950, 7199, 1031, 1802, 1040, 8213, 8975, 1613, 4325, 470, 1876, 165, 11416, 4991, 7531, 738, 865, 7977, 8866, 1915, 912, 8024, 4994, 223, 11782, 731, 11767, 716, 459, 1602, 11460, 923, 10459, 436, 302, 1172, 10630, 5490, 8157, 1238, 1057, 5683, 176, 1827, 321, 4984, 2157, 10285, 10666, 564, 741, 7218, 2476, 1060, 9696, 4344, 1223, 2487, 2281, 2795, 9774, 10288, 2264, 7598, 4581, 1497, 7620, 5307, 555, 1583, 6155, 7425, 5473, 2498, 7124, 3503, 6330, 6368, 6387, 11605, 8264, 6722, 6733, 6977, 7229, 6707, 7478, 7714, 7880, 8309, 8330, 9981, 8639, 9401, 11734, 8650, 3770, 8653, 8656, 11713, 10942, 9265, 10154, 9276, 9645, 8533, 7248, 9818, 9893, 10121, 2777, 10230, 10276, 10291, 10498, 10602, 11491, 697, 10720, 10866])"
50,boa,simple map 3 dims,3,600,1,169,2720,2006,0.0,0.063,0,-1.0,-1.0,123,"dict_keys([7789, 7668, 7523, 7493, 7460, 7375, 7339, 7268, 7197, 7309, 7182, 7176, 7126, 7119, 6993, 6564, 6442, 6311, 6235, 7601, 6204, 6427, 6046, 6000, 5814, 6971, 5574, 5563, 5557, 5455, 7369, 6861, 4956, 4862, 4716, 6337, 4686, 6925, 4639, 5660, 2231, 6031, 697, 6644, 1437, 4210, 4387, 5085, 2037, 1350, 863, 5957, 1512, 155, 5896, 816, 89, 6201, 3915, 4042, 569, 7088, 6707, 2516, 7655, 1813, 2575, 272, 5146, 1590, 140, 612, 662, 7262, 6373, 1547, 209, 4505, 1076, 4397, 1095, 206, 619, 6149, 5514, 2339, 307, 6574, 5050, 2002, 7363, 378, 4213, 7622, 2288, 2454, 3988, 2469, 7059, 2741, 4098, 2872, 3869, 6281, 3614, 7110, 6348, 3681, 3830, 3953, 6690, 3515, 4023, 1828, 4495, 3756, 4137, 2204, 4236, 7348, 1887, 4427, 4482])"
1,emoa,simple map 3 dims,3,600,1,169,3463,2748,0.0,0.048,0,-1.0,-1.0,149,"dict_keys([10578, 10542, 10530, 10519, 10508, 10440, 10429, 10402, 10390, 10375, 10368, 10581, 10324, 10310, 10294, 10151, 5622, 4733, 6765, 5488, 662, 9171, 4919, 4665, 5025, 3676, 7105, 10313, 7486, 3474, 4218, 5760, 2896, 3363, 3998, 1112, 1874, 3112, 1281, 138, 2238, 3788, 8360, 890, 5716, 856, 7874, 1896, 9516, 322, 4894, 562, 3737, 90, 6495, 3767, 169, 5769, 3199, 4617, 762, 2818, 1319, 8304, 10566, 2856, 7682, 9974, 9460, 5479, 2652, 2022, 1816, 4356, 2268, 10409, 2442, 3655, 2704, 9435, 930, 6070, 9952, 5087, 6629, 3882, 8251, 6837, 1509, 6906, 7547, 7033, 7414, 8430, 10480, 10223, 4312, 8938, 6947, 3083, 7709, 2488, 7371, 9663, 9149, 7397, 7499, 7513, 7637, 8653, 3928, 7783, 7889, 7913, 9818, 588, 8041, 8460, 8625, 3779, 8662, 1587, 6727, 9297, 6142, 8712, 10378, 9093, 8959, 6300, 9127, 9254, 9209, 9590, 9363, 9410, 9654, 9711, 9766, 9866, 10041, 6468, 10066, 3404, 1605, 10086, 3189, 6787, 10128])"
45,boa,simple map 3 dims,3,600,1,169,4055,3024,0.0,0.095,0,-1.0,-1.0,176,"dict_keys([11769, 11753, 11729, 11702, 11681, 11675, 11626, 11548, 11443, 11387, 11302, 11224, 11170, 11124, 11611, 11097, 11011, 10950, 10887, 10785, 11739, 10711, 10676, 10637, 10618, 10579, 10278, 11201, 6061, 11026, 4344, 5106, 5487, 4097, 4023, 3642, 3134, 2897, 2737, 9849, 5801, 404, 11356, 8786, 11243, 3276, 11775, 1752, 2155, 504, 6727, 2092, 11661, 11147, 10376, 3180, 10766, 3827, 6367, 3768, 5165, 7705, 10848, 2624, 2367, 1605, 11763, 969, 4457, 4062, 288, 2207, 2690, 7059, 1767, 178, 9830, 1961, 1135, 11490, 7378, 953, 95, 11437, 1157, 4967, 879, 1650, 2382, 4952, 543, 10195, 10996, 10482, 1487, 10529, 1277, 1356, 8295, 1300, 4254, 1170, 7393, 1347, 8586, 10391, 2424, 1539, 7889, 5225, 1850, 759, 2558, 7184, 9724, 11422, 1913, 8390, 10168, 4634, 4756, 11517, 8433, 8947, 10977, 4809, 9946, 5320, 7098, 3842, 5641, 5948, 1622, 5991, 6096, 6203, 6262, 6538, 6585, 7479, 6708, 6830, 6941, 4410, 6980, 7161, 7412, 7502, 3913, 7768, 4004, 4775, 7859, 10544, 2834, 9002, 7976, 8280, 224, 8448, 8805, 4559, 8928, 10097, 8555, 9069, 5550, 9148, 9255, 9358, 715, 201, 9453, 9743, 11687, 9888])"
8,boa,simple map 3 dims,3,600,1,169,6600,5155,0.0,0.213,0,-1.0,-1.0,262,"dict_keys([20085, 20078, 20045, 13316, 466, 16657, 13030, 16457, 11968, 13481, 18878, 11957, 14013, 11592, 16475, 13225, 12209, 18634, 7722, 2325, 11245, 14329, 10816, 10484, 1232, 13577, 15890, 19745, 9660, 922, 19683, 9338, 19104, 9101, 9615, 8571, 12629, 8565, 15504, 10442, 8537, 14448, 8257, 290, 3374, 13939, 8028, 7487, 7410, 9091, 8218, 650, 13343, 6851, 6483, 7075, 6534, 4373, 3859, 3764, 1238, 2898, 178, 19885, 11229, 12539, 16412, 10411, 15551, 19406, 9395, 3299, 2271, 14864, 6905, 17699, 1226, 9045, 17160, 8407, 7636, 2819, 1838, 2125, 1584, 8748, 4213, 6245, 308, 14302, 12264, 1984, 512, 17217, 18929, 13160, 3137, 4645, 15917, 2413, 20025, 11910, 988, 760, 14733, 17979, 2916, 2709, 12447, 18159, 5716, 2922, 18342, 1590, 7541, 19984, 3774, 15596, 8551, 8010, 4239, 20051, 17346, 5509, 16000, 11761, 7824, 5822, 4740, 3916, 15277, 18875, 4268, 15062, 18660, 13487, 2683, 4588, 6804, 11015, 2359, 424, 4752, 5420, 5470, 15493, 7298, 6222, 13588, 11235, 17186, 6578, 13611, 13678, 18561, 1994, 13896, 19293, 14527, 13986, 18869, 14161, 19558, 14279, 10810, 11351, 14597, 17424, 20048, 18966, 14644, 14891, 20031, 14941, 16574, 14951, 16851, 15228, 12859, 19892, 15371, 12319, 15565, 5087, 15907, 18220, 16194, 16454, 16946, 16961, 17300, 15266, 17430, 17551, 19864, 17574, 11698, 9534, 17649, 17705, 17711, 9722, 17837, 14650, 17896, 6155, 15352, 15893, 18057, 18030, 18571, 18202, 19230, 18217, 18357, 6374, 19899, 18472, 20014, 18495, 19009, 18564, 184, 19119, 18578, 3476, 18624, 19138, 18641, 18799, 1628, 13530, 18940, 18947, 19205, 10011, 12716, 19208, 19722, 7313, 19215, 19304, 19319, 19425, 11320, 19435, 19657, 5065, 12098, 19672, 19752, 4178, 19867, 18259, 17718, 19882, 19954, 19977, 19991, 20028, 8681, 20042])"
19,emoa,simple map 3 dims,3,600,1,169,3031,2333,0.0,0.047,0,-1.0,-1.0,123,"dict_keys([8937, 8927, 8889, 8829, 8593, 8580, 8534, 8470, 8356, 8242, 7762, 7527, 7486, 6955, 8192, 6795, 7906, 6763, 6673, 6607, 6381, 8452, 6293, 6232, 6163, 5815, 5787, 5660, 5638, 5546, 5514, 5253, 5085, 6283, 4886, 4716, 5377, 4361, 461, 3411, 2236, 7097, 2144, 4620, 1318, 2408, 3678, 7749, 3812, 2782, 1356, 2043, 6693, 2502, 89, 7280, 3216, 395, 1616, 869, 1123, 909, 1671, 1149, 4040, 229, 1404, 3056, 7796, 3351, 5955, 621, 7150, 4610, 4102, 691, 1576, 4963, 2169, 139, 4242, 1067, 7440, 7059, 2614, 7707, 1484, 2754, 6200, 2898, 2434, 3069, 6013, 3600, 1747, 3271, 3296, 3591, 6731, 3302, 2944, 277, 3579, 8903, 2680, 3696, 3956, 7314, 5155, 4012, 5410, 4140, 8619, 7222, 4555, 4174, 2354, 4259, 5440, 4297, 6351, 6097, 4319])"
24,boa,simple map 3 dims,3,600,1,169,4660,3464,0.0,0.11,0,-1.0,-1.0,199,"dict_keys([13277, 13262, 13252, 13249, 13215, 13200, 13188, 13152, 13095, 13049, 12897, 12851, 12819, 12786, 12766, 13146, 12632, 13033, 12519, 12513, 12397, 12296, 12245, 12189, 12131, 13227, 11942, 12385, 11871, 13134, 12620, 11849, 11693, 11519, 11405, 11258, 11230, 13243, 11187, 11184, 13158, 11102, 10937, 5698, 12876, 11591, 10563, 5472, 12230, 9917, 5330, 5131, 9322, 12310, 8198, 361, 4460, 4143, 587, 12861, 10805, 3866, 3710, 3506, 7966, 6681, 5768, 10086, 5510, 13265, 1957, 9577, 3101, 788, 3835, 1926, 4806, 2493, 3724, 8677, 4194, 13283, 5830, 8657, 7115, 9401, 2188, 5483, 2913, 2532, 4664, 6977, 12419, 3424, 8050, 7536, 594, 6817, 12891, 555, 1063, 6270, 3180, 12052, 9482, 230, 8104, 12313, 4603, 1682, 12425, 7542, 6000, 8546, 1278, 4560, 1219, 985, 5811, 11181, 8097, 4088, 10256, 2814, 9545, 12864, 3098, 1757, 12103, 795, 4907, 2551, 1780, 10443, 163, 2219, 10220, 12431, 5749, 5849, 4488, 6030, 9205, 6337, 4896, 1041, 6438, 11338, 6712, 6962, 7057, 814, 7239, 1180, 8890, 9832, 7262, 12034, 7408, 7478, 7459, 11000, 7659, 8167, 12961, 7821, 100, 7810, 12076, 8735, 11432, 8862, 9319, 11982, 4529, 9412, 9583, 5541, 8368, 9653, 9785, 2932, 10128, 10063, 10317, 10872, 849, 10101, 5064, 10204, 11547, 10262, 12325, 10269, 13085, 10001, 10515, 12797, 10741])"
8,emoa,simple map 3 dims,3,600,1,169,6600,5155,0.0,0.095,0,-1.0,-1.0,262,"dict_keys([20085, 20078, 20045, 13316, 466, 16657, 13030, 16457, 11968, 13481, 18878, 11957, 14013, 11592, 16475, 13225, 12209, 18634, 7722, 2325, 11245, 14329, 10816, 10484, 1232, 13577, 15890, 19745, 9660, 922, 19683, 9338, 19104, 9101, 9615, 8571, 12629, 8565, 15504, 10442, 8537, 14448, 8257, 290, 3374, 13939, 8028, 7487, 7410, 9091, 8218, 650, 13343, 6851, 6483, 7075, 6534, 4373, 3859, 3764, 1238, 2898, 178, 19885, 11229, 12539, 16412, 10411, 15551, 19406, 9395, 3299, 2271, 14864, 6905, 17699, 1226, 9045, 17160, 8407, 7636, 2819, 1838, 2125, 1584, 8748, 4213, 6245, 308, 14302, 12264, 1984, 512, 17217, 18929, 13160, 3137, 4645, 15917, 2413, 20025, 11910, 988, 760, 14733, 17979, 2916, 2709, 12447, 18159, 5716, 2922, 18342, 1590, 7541, 19984, 3774, 15596, 8551, 8010, 4239, 20051, 17346, 5509, 16000, 11761, 7824, 5822, 4740, 3916, 15277, 18875, 4268, 15062, 18660, 13487, 2683, 4588, 6804, 11015, 2359, 424, 4752, 5420, 5470, 15493, 7298, 6222, 13588, 11235, 17186, 6578, 13611, 13678, 18561, 1994, 13896, 19293, 14527, 13986, 18869, 14161, 19558, 14279, 10810, 11351, 14597, 17424, 20048, 18966, 14644, 14891, 20031, 14941, 16574, 14951, 16851, 15228, 12859, 19892, 15371, 12319, 15565, 5087, 15907, 18220, 16194, 16454, 16946, 16961, 17300, 15266, 17430, 17551, 19864, 17574, 11698, 9534, 17649, 17705, 17711, 9722, 17837, 14650, 17896, 6155, 15352, 15893, 18057, 18030, 18571, 18202, 19230, 18217, 18357, 6374, 19899, 18472, 20014, 18495, 19009, 18564, 184, 19119, 18578, 3476, 18624, 19138, 18641, 18799, 1628, 13530, 18940, 18947, 19205, 10011, 12716, 19208, 19722, 7313, 19215, 19304, 19319, 19425, 11320, 19435, 19657, 5065, 12098, 19672, 19752, 4178, 19867, 18259, 17718, 19882, 19954, 19977, 19991, 20028, 8681, 20042])"
